timestamp,NEES
1403636591.4135554,13.76001908486591
1403636591.4635556,12.890641245471787
1403636591.5135555,11.603260851029937
1403636591.5635555,11.598679251693566
1403636591.6135554,9.8789448965971
1403636591.6635554,9.157054932439776
1403636591.7135556,8.406562365610224
1403636591.7635555,8.007496313997136
1403636591.8135555,7.715587550861757
1403636591.8635554,7.538048115879594
1403636591.9135554,7.328017089806012
1403636591.9635556,7.064371113318012
1403636592.0135555,6.803996918777996
1403636592.0635555,6.593995498237825
1403636592.1135554,6.238114724011807
1403636592.1635554,5.894547509565426
1403636592.2135556,5.512636424829751
1403636592.2635555,5.819495406841778
1403636592.3135555,5.399229340534105
1403636592.3635554,4.89281753964979
1403636592.4135554,4.003535611632003
1403636592.4635556,3.7143141265212436
1403636592.5135555,3.1315127441268924
1403636592.5635555,2.6180255808421826
1403636592.6135554,2.6610058566416006
1403636592.6635554,1.8197453103939474
1403636592.7135556,2.008277127182279
1403636592.7635555,1.8079553913208821
1403636592.8135555,1.7119762734061732
1403636592.8635554,1.6378082126001243
1403636592.9135554,1.6329416113445863
1403636592.9635556,1.7941069997632235
1403636593.0135555,2.0720576423112598
1403636593.0635555,2.4833904144826233
1403636593.1135554,2.451360528541843
1403636593.1635554,4.376794343103327
1403636593.2135556,6.028331935726163
1403636593.2635555,8.272858468819546
1403636593.3135555,9.277918801246152
1403636593.3635554,11.84246842208766
1403636593.4135554,14.239141375358024
1403636593.4635556,17.01766782859106
1403636593.5135555,19.141970657128805
1403636593.5635555,20.99767049787644
1403636593.6135554,22.68458891007439
1403636593.6635554,23.732613035709814
1403636593.7135556,20.598189745395445
1403636593.7635555,22.2970066754609
1403636593.8135555,27.933902869561376
1403636593.8635554,13.826104923231894
1403636593.9135554,18.015564194536662
1403636593.9635556,22.651885454852597
1403636594.0135555,21.22126435454387
1403636594.0635555,20.452034174391855
1403636594.1135554,19.08338282629576
1403636594.1635554,17.551553180276496
1403636594.2135556,15.490338855526646
1403636594.2635555,13.720802381641239
1403636594.3135555,12.546647396756054
1403636594.3635554,11.263002142145572
1403636594.4135554,10.090215342807435
1403636594.4635556,8.895043065802898
1403636594.5135555,7.594601631434768
1403636594.5635555,6.226112776169312
1403636594.6135554,5.599958251059814
1403636594.6635554,4.3758020313723325
1403636594.7135556,2.9652381863963204
1403636594.7635555,1.9838914784936545
1403636594.8135555,1.2745670882877456
1403636594.8635554,0.878868835243645
1403636594.9135554,0.8258046335606072
1403636594.9635556,1.414166639510325
1403636595.0135555,1.2898664430619609
1403636595.0635555,0.988227702135456
1403636595.1135554,1.5129780771114885
1403636595.1635554,1.5353300841579647
1403636595.2135556,1.2734764922710327
1403636595.2635555,1.3231712354416447
1403636595.3135555,2.495991474291955
1403636595.3635554,3.5850395202747443
1403636595.4135554,4.748709510986629
1403636595.4635556,6.145073002636123
1403636595.5135555,7.85530128533698
1403636595.5635555,9.406659528951034
1403636595.6135554,11.138128431256828
1403636595.6635554,12.910977174186645
1403636595.7135556,16.97280028955801
1403636595.7635555,21.87497547204877
1403636595.8135555,7.663597489964415
1403636595.8635554,11.200120335823375
1403636595.9135554,15.681733900029256
1403636595.9635556,11.633847724158125
1403636596.0135555,16.000722698408577
1403636596.0635555,14.790973589096055
1403636596.1135554,14.219536579524167
1403636596.1635554,13.397369301694352
1403636596.2135556,12.472369370233809
1403636596.2635555,11.485549983772303
1403636596.3135555,10.846250760238041
1403636596.3635554,10.526639348576701
1403636596.4135554,10.822290330265552
1403636596.4635556,12.454307942345414
1403636596.5135555,14.104692524173092
1403636596.5635555,9.263806951294914
1403636596.6135554,10.1410801390807
1403636596.6635554,10.837694830021459
1403636596.7135556,9.099206821236429
1403636596.7635555,8.810175777281508
1403636596.8135555,8.1321523247479
1403636596.8635554,7.246977457677467
1403636596.9135554,6.266866457872846
1403636596.9635556,5.283918659790748
1403636597.0135555,4.337311357802321
1403636597.0635555,3.5336239615057536
1403636597.1135554,3.7956970838596336
1403636597.1635554,2.3715915143990025
1403636597.2135556,2.9045767604014654
1403636597.2635555,2.6888987589541724
1403636597.3135555,2.5059424757977373
1403636597.3635554,2.27137659361465
1403636597.4135554,2.018724885686027
1403636597.4635556,2.4162774541408507
1403636597.5135555,2.1492893823912436
1403636597.5635555,1.9601213196392253
1403636597.6135554,1.4278746264372033
1403636597.6635554,2.0043890239740394
1403636597.7135556,1.5501785551572695
1403636597.7635555,2.540240963407846
1403636597.8135555,3.4304329245211953
1403636597.8635554,4.216495164714569
1403636597.9135554,5.279178219615819
1403636597.9635556,6.538839926989118
1403636598.0135555,7.82854558840042
1403636598.0635555,9.17486896890291
1403636598.1135554,10.527004345016735
1403636598.1635554,13.214884906787223
1403636598.2135556,10.076860074385516
1403636598.2635555,10.419061697734271
1403636598.3135555,10.321595078044462
1403636598.3635554,9.891076607474794
1403636598.4135554,9.09597051363409
1403636598.4635556,8.137856467011437
1403636598.5135555,6.3817003034342425
1403636598.5635555,5.355339671000693
1403636598.6135554,4.299977231857888
1403636598.6635554,3.574741304698432
1403636598.7135556,2.922332206679029
1403636598.7635555,2.3602671965449256
1403636598.8135555,1.9299176576616004
1403636598.8635554,1.6733513359279548
1403636598.9135554,1.0382884853992083
1403636598.9635556,1.743956759089405
1403636599.0135555,1.6411666301167043
1403636599.0635555,1.6001688552293218
1403636599.1135554,1.6693306004068027
1403636599.1635554,1.7215490672027165
1403636599.2135556,1.8002575484459833
1403636599.2635555,1.885736423067442
1403636599.3135555,1.802899580821944
1403636599.3635554,1.4532812522979368
1403636599.4135554,1.738509554814903
1403636599.4635556,1.7332593312932882
1403636599.5135555,1.4447859351967574
1403636599.5635555,1.8498328490766056
1403636599.6135554,2.0063800752576935
1403636599.6635554,1.8525797361044392
1403636599.7135556,2.348488060111504
1403636599.7635555,2.5967568727090127
1403636599.8135555,2.896027242356226
1403636599.8635554,3.0254486877463473
1403636599.9135554,3.031213037733317
1403636599.9635556,2.934280898637339
1403636600.0135555,2.9205444822199382
1403636600.0635555,2.8582687482905045
1403636600.1135554,2.897381955256292
1403636600.1635554,2.9561049224178144
1403636600.2135556,2.987010026979407
1403636600.2635555,2.961844359263318
1403636600.3135555,2.9730249404473392
1403636600.3635554,2.997750668993342
1403636600.4135554,3.0092123129819193
1403636600.4635556,3.010784440338391
1403636600.5135555,3.0337332951014084
1403636600.5635555,3.044991877512536
1403636600.6135554,3.054080228418182
1403636600.6635554,3.064164049019537
1403636600.7135556,3.0741870327771883
1403636600.7635555,3.082455430680167
1403636600.8135555,3.0964787544155645
1403636600.8635554,3.101030844347993
1403636600.9135554,3.109204416826753
1403636600.9635556,3.115153733677647
1403636601.0135555,3.1295791995295232
1403636601.0635555,3.1339947736174603
1403636601.1135554,3.1404389639666515
1403636601.1635554,3.144448623806844
1403636601.2135556,3.1549078984519805
1403636601.2635555,3.1527004588402594
1403636601.3135555,3.1593572278697426
1403636601.3635554,3.1564718410100108
1403636601.4135554,3.157982389714649
1403636601.4635556,3.160857949537297
1403636601.5135555,3.168434179794433
1403636601.5635555,3.1739330771947003
1403636601.6135554,3.1923565963213605
1403636601.6635554,3.192909845039103
1403636601.7135556,3.193163771166908
1403636601.7635555,3.191264109665715
1403636601.8135555,3.1708456051898533
1403636601.8635554,3.1725912936498815
1403636601.9135554,3.1918590345233486
1403636601.9635556,3.1801201739868805
1403636602.0135555,3.2045233612887563
1403636602.0635555,3.2112819898397036
1403636602.1135554,3.2098992458270392
1403636602.1635554,3.2102407124396244
1403636602.2135556,3.2058952865845027
1403636602.2635555,3.2080902611096134
1403636602.3135555,3.205490986903853
1403636602.3635554,3.201648747773695
1403636602.4135554,3.1981728318467257
1403636602.4635556,3.1942696907233783
1403636602.5135555,3.19434164874692
1403636602.5635555,3.179535167184602
1403636602.6135554,3.178627315100412
1403636602.6635554,3.194445117488324
1403636602.7135556,3.1938140441242675
1403636602.7635555,3.1901393063907237
1403636602.8135555,3.1920186353500064
1403636602.8635554,3.19072687089537
1403636602.9135554,3.189732434820084
1403636602.9635556,3.1918311615477846
1403636603.0135555,3.1906572502905073
1403636603.0635555,3.1860860506955473
1403636603.1135554,3.1681199348118585
1403636603.1635554,3.1672116955414014
1403636603.2135556,3.171530298724714
1403636603.2635555,3.1684982214301054
1403636603.3135555,3.178571860822509
1403636603.3635554,3.173785363670458
1403636603.4135554,3.1570929074015
1403636603.4635556,3.170740978429072
1403636603.5135555,3.1663849463326468
1403636603.5635555,3.1654199220432124
1403636603.6135554,3.162080951466144
1403636603.6635554,3.157617557302979
1403636603.7135556,3.157017623659756
1403636603.7635555,3.159027837854481
1403636603.8135555,3.154702604293398
1403636603.8635554,3.149317015284553
1403636603.9135554,3.1290415842266657
1403636603.9635556,3.148035491120174
1403636604.0135555,3.1462701331209537
1403636604.0635555,3.139745200860792
1403636604.1135554,3.144696556284088
1403636604.1635554,3.144531499021428
1403636604.2135556,3.1408337027558204
1403636604.2635555,3.1222616358071713
1403636604.3135555,3.1311557718615126
1403636604.3635554,3.1221469563092006
1403636604.4135554,3.136338005836925
1403636604.4635556,3.1275677053972806
1403636604.5135555,3.131133265558655
1403636604.5635555,3.1180439966722826
1403636604.6135554,3.114174110296048
1403636604.6635554,3.1100046356869697
1403636604.7135556,3.108709126222304
1403636604.7635555,3.107503985945595
1403636604.8135555,3.1046456692481827
1403636604.8635554,3.0994623657706812
1403636604.9135554,3.0979112301346086
1403636604.9635556,3.0989912846976657
1403636605.0135555,3.098629054566076
1403636605.0635555,3.079451294760551
1403636605.1135554,3.090801876743245
1403636605.1635554,3.087657938779481
1403636605.2135556,3.067544014215783
1403636605.2635555,3.080689370311253
1403636605.3135555,3.0762240347025473
1403636605.3635554,3.075480213455975
1403636605.4135554,3.0732533377116993
1403636605.4635556,3.064961271128548
1403636605.5135555,3.051525429863206
1403636605.5635555,3.0648998647434795
1403636605.6135554,3.0574567671782544
1403636605.6635554,3.0545252939322554
1403636605.7135556,3.051545358413797
1403636605.7635555,3.0496008345913728
1403636605.8135555,3.0534093223971985
1403636605.8635554,3.040667711562901
1403636605.9135554,3.024280696505716
1403636605.9635556,3.036528932693053
1403636606.0135555,3.0285801387406277
1403636606.0635555,3.027904408975483
1403636606.1135554,3.0240907741270426
1403636606.1635554,3.0186712863346754
1403636606.2135556,3.0010595199053007
1403636606.2635555,3.009956066549442
1403636606.3135555,3.005450728127549
1403636606.3635554,2.991484086340882
1403636606.4135554,2.988034931268622
1403636606.4635556,3.000459973366478
1403636606.5135555,2.9813470664456125
1403636606.5635555,2.993443950913086
1403636606.6135554,2.9889167697554444
1403636606.6635554,2.972966882617537
1403636606.7135556,2.9661387880720955
1403636606.7635555,2.9652033900320984
1403636606.8135555,2.9626674293323734
1403636606.8635554,2.976188882769691
1403636606.9135554,2.97678184086406
1403636606.9635556,2.974867268220491
1403636607.0135555,2.959686257847622
1403636607.0635555,2.9594573925407284
1403636607.1135554,2.9551950355933165
1403636607.1635554,2.954766477488956
1403636607.2135556,2.9571894196741324
1403636607.2635555,2.9526221966925794
1403636607.3135555,2.961038551506734
1403636607.3635554,2.9574804091965774
1403636607.4135554,2.954281773595746
1403636607.4635556,2.955969741123109
1403636607.5135555,2.9489126286288934
1403636607.5635555,2.94701288896713
1403636607.6135554,2.9476099854772677
1403636607.6635554,2.9453468771916542
1403636607.7135556,2.939996509774898
1403636607.7635555,2.933931947727546
1403636607.8135555,2.930675675416449
1403636607.8635554,2.924636733906195
1403636607.9135554,2.918191467861377
1403636607.9635556,2.9150609182149907
1403636608.0135555,2.911682823099886
1403636608.0635555,2.898012596706904
1403636608.1135554,2.9051164490264356
1403636608.1635554,2.900641851677089
1403636608.2135556,2.898349506314917
1403636608.2635555,2.893856080298285
1403636608.3135555,2.888660159768972
1403636608.3635554,2.870614956142199
1403636608.4135554,2.867455672043939
1403636608.4635556,2.8749743186383165
1403636608.5135555,2.8686633270919404
1403636608.5635555,2.851356055739806
1403636608.6135554,2.8492879406006946
1403636608.6635554,2.864220194989638
1403636608.7135556,2.860861493045798
1403636608.7635555,2.8571802804963973
1403636608.8135555,2.843687187216805
1403636608.8635554,2.840499667913969
1403636608.9135554,2.837646791820017
1403636608.9635556,2.846516228225633
1403636609.0135555,2.8424138099242247
1403636609.0635555,2.828118771471993
1403636609.1135554,2.8359359762381002
1403636609.1635554,2.831349018415037
1403636609.2135556,2.8309925117330983
1403636609.2635555,2.8146384039085133
1403636609.3135555,2.8211993330025744
1403636609.3635554,2.8178720392619474
1403636609.4135554,2.813927781186022
1403636609.4635556,2.813438544805054
1403636609.5135555,2.7966380639247106
1403636609.5635555,2.7905361236671022
1403636609.6135554,2.7994644647250047
1403636609.6635554,2.7970268495875015
1403636609.7135556,2.782591308983078
1403636609.7635555,2.7872058993557443
1403636609.8135555,2.783237099750686
1403636609.8635554,2.779933322580569
1403636609.9135554,2.7662004225683834
1403636609.9635556,2.7684432848704357
1403636610.0135555,2.7582008286478463
1403636610.0635555,2.750287974206131
1403636610.1135554,2.7613565316876936
1403636610.1635554,2.7467201902611134
1403636610.2135556,2.7527844014181033
1403636610.2635555,2.749522707086107
1403636610.3135555,2.746417407867555
1403636610.3635554,2.7407384177289016
1403636610.4135554,2.731491271086183
1403636610.4635556,2.7287320510140347
1403636610.5135555,2.7318197059828853
1403636610.5635555,2.7279658482903484
1403636610.6135554,2.724667252507763
1403636610.6635554,2.720850128131111
1403636610.7135556,2.727681031570256
1403636610.7635555,2.7107521249449253
1403636610.8135555,2.7191801402591906
1403636610.8635554,2.720364988689147
1403636610.9135554,2.725777315205929
1403636610.9635556,2.7113424062805573
1403636611.0135555,2.701172686407829
1403636611.0635555,2.7062089001358283
1403636611.1135554,2.7082493768424447
1403636611.1635554,2.7071196061047695
1403636611.2135556,2.695063428027952
1403636611.2635555,2.695412121442838
1403636611.3135555,2.689374219141782
1403636611.3635554,2.6774520196609926
1403636611.4135554,2.678535981748818
1403636611.4635556,2.681966021775664
1403636611.5135555,2.677351684607075
1403636611.5635555,2.653368211122919
1403636611.6135554,2.6533638989316053
1403636611.6635554,2.6482210885202746
1403636611.7135556,2.6566663669614803
1403636611.7635555,2.6469750646744625
1403636611.8135555,2.6431570785139877
1403636611.8635554,2.642772492595117
1403636611.9135554,2.6378359402195386
1403636611.9635556,2.6256413080996426
1403636612.0135555,2.6208019336780293
1403636612.0635555,2.6230731041278523
1403636612.1135554,2.6223575099813194
1403636612.1635554,2.612724353334647
1403636612.2135556,2.616534633828089
1403636612.2635555,2.6264587295793236
1403636612.3135555,2.6099269267945653
1403636612.3635554,2.6006191855326293
1403636612.4135554,2.5979238211364066
1403636612.4635556,2.5945619601207683
1403636612.5135555,2.5858836090240302
1403636612.5635555,2.586019074708176
1403636612.6135554,2.5857276862016025
1403636612.6635554,2.5840633676473876
1403636612.7135556,2.5793545943788976
1403636612.7635555,2.5788149900379436
1403636612.8135555,2.580441905270847
1403636612.8635554,2.567039145320973
1403636612.9135554,2.566088832795911
1403636612.9635556,2.575981805738416
1403636613.0135555,2.5602154711402583
1403636613.0635555,2.553125215591662
1403636613.1135554,2.551899615640214
1403636613.1635554,2.5472517138600104
1403636613.2135556,2.5572405526502786
1403636613.2635555,2.557166051063457
1403636613.3135555,2.557267319435971
1403636613.3635554,2.551918602335986
1403636613.4135554,2.546404118194284
1403636613.4635556,2.5456637081227744
1403636613.5135555,2.5475258364417606
1403636613.5635555,2.5447063964465686
1403636613.6135554,2.5425290914236927
1403636613.6635554,2.524745324944647
1403636613.7135556,2.534467931106443
1403636613.7635555,2.522129803469672
1403636613.8135555,2.5176064943897556
1403636613.8635554,2.5116409187218705
1403636613.9135554,2.5216117788388477
1403636613.9635556,2.521256849901506
1403636614.0135555,2.518031839181515
1403636614.0635555,2.5140525112837717
1403636614.1135554,2.498755786190852
1403636614.1635554,2.49665916332089
1403636614.2135556,2.5086910766610795
1403636614.2635555,2.5051105911431204
1403636614.3135555,2.505015031834471
1403636614.3635554,2.5007983159234772
1403636614.4135554,2.4946855520203535
1403636614.4635556,2.480815766952138
1403636614.5135555,2.4894293988428937
1403636614.5635555,2.489238601182266
1403636614.6135554,2.4827585825059115
1403636614.6635554,2.478686081631322
1403636614.7135556,2.4758849177018334
1403636614.7635555,2.4732974387003193
1403636614.8135555,2.477209690602583
1403636614.8635554,2.468897604506785
1403636614.9135554,2.465223629635635
1403636614.9635556,2.4650008871843947
1403636615.0135555,2.458416771254949
1403636615.0635555,2.4549318381207272
1403636615.1135554,2.4542803107774827
1403636615.1635554,2.4520107132161706
1403636615.2135556,2.451229791608861
1403636615.2635555,2.446277543131367
1403636615.3135555,2.4289312499839335
1403636615.3635554,2.4455499807881846
1403636615.4135554,2.4392016226532833
1403636615.4635556,2.442016569070132
1403636615.5135555,2.435997132059788
1403636615.5635555,2.4338392311528056
1403636615.6135554,2.432315506327111
1403636615.6635554,2.4305907204188646
1403636615.7135556,2.4291081983629677
1403636615.7635555,2.4282482018398506
1403636615.8135555,2.4270176349732138
1403636615.8635554,2.413786078961582
1403636615.9135554,2.410902743515215
1403636615.9635556,2.4193562510720006
1403636616.0135555,2.4133339826236013
1403636616.0635555,2.4143286358228195
1403636616.1135554,2.407167381686413
1403636616.1635554,2.403553301749433
1403636616.2135556,2.4010322551670304
1403636616.2635555,2.396710516418456
1403636616.3135555,2.394228889076758
1403636616.3635554,2.3939304290853514
1403636616.4135554,2.3910387827072173
1403636616.4635556,2.3874142121935122
1403636616.5135555,2.3847468992053393
1403636616.5635555,2.3826210292463412
1403636616.6135554,2.3830278981573936
1403636616.6635554,2.3813172449603117
1403636616.7135556,2.3767912741003
1403636616.7635555,2.3771883536650043
1403636616.8135555,2.373945735541125
1403636616.8635554,2.372002850921531
1403636616.9135554,2.36952239658325
1403636616.9635556,2.3663370336786986
1403636617.0135555,2.3639622854985975
1403636617.0635555,2.3593814793474523
1403636617.1135554,2.3556759551622632
1403636617.1635554,2.3417382756990874
1403636617.2135556,2.338028967214796
1403636617.2635555,2.3372965370054066
1403636617.3135555,2.3348618000345365
1403636617.3635554,2.3416043300283382
1403636617.4135554,2.3392719076483086
1403636617.4635556,2.337560088345309
1403636617.5135555,2.3357263930152268
1403636617.5635555,2.332718020314731
1403636617.6135554,2.3322059482923305
1403636617.6635554,2.3297177875131294
1403636617.7135556,2.3247251943475806
1403636617.7635555,2.322729654973436
1403636617.8135555,2.321668608005301
1403636617.8635554,2.3186134580739157
1403636617.9135554,2.3154626737458353
1403636617.9635556,2.301855418483438
1403636618.0135555,2.3099963547065716
1403636618.0635555,2.306126496036006
1403636618.1135554,2.3036769590655077
1403636618.1635554,2.301551614739764
1403636618.2135556,2.2870183550919494
1403636618.2635555,2.285158474753762
1403636618.3135555,2.2914925680168996
1403636618.3635554,2.287751840487889
1403636618.4135554,2.285989457923117
1403636618.4635556,2.284892595014529
1403636618.5135555,2.281333605271628
1403636618.5635555,2.279435726660522
1403636618.6135554,2.275083835140915
1403636618.6635554,2.2715808063220644
1403636618.7135556,2.268197651004341
1403636618.7635555,2.259547057159726
1403636618.8135555,2.270287267257296
1403636618.8635554,2.27105259246751
1403636618.9135554,2.269241720465728
1403636618.9635556,2.2684975079071634
1403636619.0135555,2.2579926929705616
1403636619.0635555,2.2664691695942185
1403636619.1135554,2.2619631123540587
1403636619.1635554,2.2578524465196343
1403636619.2135556,2.254421594576387
1403636619.2635555,2.2512009323092346
1403636619.3135555,2.23907933908701
1403636619.3635554,2.239712664745532
1403636619.4135554,2.2468379737535615
1403636619.4635556,2.2459668009889384
1403636619.5135555,2.2453657233656363
1403636619.5635555,2.253231560776236
1403636619.6135554,2.251209943258564
1403636619.6635554,2.2490634313393523
1403636619.7135556,2.245699740571672
1403636619.7635555,2.240075346509049
1403636619.8135555,2.2373490329522867
1403636619.8635554,2.234248605115797
1403636619.9135554,2.2312653794507833
1403636619.9635556,2.2292362137436106
1403636620.0135555,2.22811486284301
1403636620.0635555,2.2136041664294184
1403636620.1135554,2.215897393463702
1403636620.1635554,2.214324131032231
1403636620.2135556,2.221008218772288
1403636620.2635555,2.2207901521585756
1403636620.3135555,2.2159477286716402
1403636620.3635554,2.2136021304677422
1403636620.4135554,2.210140053708483
1403636620.4635556,2.206292574721525
1403636620.5135555,2.2034557779429074
1403636620.5635555,2.2018671471110762
1403636620.6135554,2.19743109807924
1403636620.6635554,2.194741683776244
1403636620.7135556,2.1897370797914637
1403636620.7635555,2.187234324814901
1403636620.8135555,2.1856887470546673
1403636620.8635554,2.1834102356441623
1403636620.9135554,2.1802489421161164
1403636620.9635556,2.1770838054879667
1403636621.0135555,2.162004818599233
1403636621.0635555,2.17197389448189
1403636621.1135554,2.171396969899271
1403636621.1635554,2.1688697428959176
1403636621.2135556,2.1633875216499936
1403636621.2635555,2.1593167314343895
1403636621.3135555,2.154591340742638
1403636621.3635554,2.154166467212154
1403636621.4135554,2.154326466852643
1403636621.4635556,2.157529481921423
1403636621.5135555,2.1608005540425874
1403636621.5635555,2.1623639980799148
1403636621.6135554,2.158587195473373
1403636621.6635554,2.1554210026984504
1403636621.7135556,2.1496052439204907
1403636621.7635555,2.1454628699284553
1403636621.8135555,2.1405703161545304
1403636621.8635554,2.13939931342096
1403636621.9135554,2.1383008947906403
1403636621.9635556,2.1351202369085542
1403636622.0135555,2.1341406399526064
1403636622.0635555,2.134254456265272
1403636622.1135554,2.131652584886468
1403636622.1635554,2.1281982606324847
1403636622.2135556,2.1247101890087308
1403636622.2635555,2.1229764023031565
1403636622.3135555,2.120128464813763
1403636622.3635554,2.120725113075566
1403636622.4135554,2.1173165747643363
1403636622.4635556,2.111986513805566
1403636622.5135555,2.1083129773789073
1403636622.5635555,2.1033494121684213
1403636622.6135554,2.100992181405575
1403636622.6635554,2.0979949879426205
1403636622.7135556,2.096525265432326
1403636622.7635555,2.0946920788973458
1403636622.8135555,2.093237918153302
1403636622.8635554,2.093251802377178
1403636622.9135554,2.09174352002018
1403636622.9635556,2.0867069817265183
1403636623.0135555,2.0795779453211347
1403636623.0635555,2.0763631877546294
1403636623.1135554,2.0733372098083507
1403636623.1635554,2.0688344394847076
1403636623.2135556,2.072719369384569
1403636623.2635555,2.0696391803995273
1403636623.3135555,2.0652605170087623
1403636623.3635554,2.0683268685465883
1403636623.4135554,2.069818467376974
1403636623.4635556,2.07544808931365
1403636623.5135555,2.0921585795330824
1403636623.5635555,2.1142066961131287
1403636623.6135554,2.12407755751664
1403636623.6635554,2.1260292104325327
1403636623.7135556,2.1410694943476014
1403636623.7635555,2.155777831415448
1403636623.8135555,2.1590207317827907
1403636623.8635554,2.162712304898831
1403636623.9135554,2.1525960312426955
1403636623.9635556,2.151518418945319
1403636624.0135555,2.1561977359010074
1403636624.0635555,2.1594320092091013
1403636624.1135554,2.1613210467228288
1403636624.1635554,2.1812410312132666
1403636624.2135556,2.195447337625021
1403636624.2635555,2.213482987512384
1403636624.3135555,2.229589746097036
1403636624.3635554,2.257829650729869
1403636624.4135554,2.308472360567821
1403636624.4635556,2.3108078963658896
1403636624.5135555,2.375998835267159
1403636624.5635555,2.431243699474502
1403636624.6135554,2.501815059869662
